day,month,date,outlet_id,outlet_name,media_type,unit_of_analysis,topic_economy,topic_debates,topic_employment,topic_nhs,topic_polls,topic_schools,immigration,topic_eu,topic_housing,con_mention,lab_mention,ld_mention,snp_mention,pc_mention,ukip_mention,green_mention,cameron,miliband,clegg,sturgeon,wood,farage,bennett,tone_overall,posemo_overall,negemo_overall,con_tone,con_posemo,con_negemo,lab_tone,lab_posemo,lab_negemo,ld_tone,ld_posemo,ld_negemo,snp_tone,snp_posemo,snp_negemo,pc_tone,pc_posemo,pc_negemo,ukip_tone,ukip_posemo,ukip_negemo,green_tone,green_posemo,green_negemo,cameron_tone,cameron_posemo,cameron_negemo,miliband_tone,miliband_posemo,miliband_negemo,clegg_tone,clegg_posemo,clegg_negemo,sturgeon_tone,sturgeon_posemo,sturgeon_negemo,wood_tone,wood_posemo,wood_negemo,farage_tone,farage_posemo,farage_negemo,bennett_tone,bennett_posemo,bennett_negemo
29,4,29apr2015,73,Public tweets,social_media,tweet,.065417394,.044876415,.02386908,.075380504,.055963032,.044176877,.0057446901,.035125282,.034256157,.10910671,.10974266,.044007294,.16532412,.017297665,.040954765,.0072921524,.052677322,.05100267,.015368635,.022872768,.0011870946,.0069741807,.00078433036,46.351334,2.6894217,1.3788173,45.127228,3.2642665,1.9504391,40.968472,2.2932143,1.7384083,53.266464,2.9457948,.88853568,43.622852,2.110604,1.23378,58.721531,3.4301839,.62082106,34.686684,1.9159472,2.3211801,59.343082,4.4122386,1.2906395,43.633617,2.4166157,1.5738471,38.67028,1.8136492,1.2803782,58.730553,3.5074208,.81200004,57.210178,3.5684893,.88860983,48.381607,3.7653573,1.2578572,28.712158,1.6232219,3.0154712,65.70108,4.1375675,.40918919
30,4,30apr2015,73,Public tweets,social_media,tweet,.070467785,.036507603,.025214583,.061949342,.043014068,.026528858,.0085995682,.047687039,.031915758,.11735977,.12767926,.043452159,.13209261,.019568074,.046324089,.0099787442,.092485927,.11907969,.05502101,.021255538,.00064902403,.015106034,.00097353605,46.526943,2.6260774,1.2894232,46.374245,2.9190474,1.7741436,41.400276,2.3109963,1.8471597,55.79734,3.2821062,.88710606,45.701614,2.3762732,1.1396623,47.882092,2.2598507,.68213099,30.824207,1.3798809,2.1717339,58.913464,3.104748,.24608131,45.546032,2.5374737,1.5620912,46.407162,2.2453809,1.1383948,55.984573,3.2355294,1.0823916,47.127941,2.6023359,.68809164,34.19825,1.2295001,.23875001,32.174458,1.2688614,.97039741,65.656166,3.6628335,.95900005
1,5,01may2015,73,Public tweets,social_media,tweet,.049381986,.016480375,.016342381,.066158064,.037021704,.026080785,.0026810181,.033532437,.03424212,.10637333,.17706546,.044907052,.14280364,.02481913,.040471543,.011966014,.061623987,.12525874,.018924832,.02365604,.0014785025,.011906874,.0010645218,46.397388,2.7303159,1.3121482,44.619534,2.9899147,1.8914269,42.519611,2.5033267,1.5631095,49.34206,2.6718657,.66002196,40.999832,2.2501616,1.4881005,52.167442,3.2818189,1.1477998,35.906975,2.1877253,1.787662,64.918976,3.8789456,.45986822,39.521618,1.9989828,1.3659149,42.188068,2.4264889,1.6669201,36.484833,1.4060937,1.0579063,28.968958,1.6996584,2.3757668,29.636,.30200002,0,39.008427,2.9481456,1.5132947,49.715927,1.7355555,.61722225
2,5,02may2015,73,Public tweets,social_media,tweet,.059033856,.01080068,.019702611,.075234875,.042660221,.019431362,.0038468176,.031045793,.031119769,.098833628,.18521442,.034843292,.16684338,.027075678,.067541242,.015905112,.075974651,.066752151,.009592385,.031440336,.0011836363,.015165339,.0002219318,45.761482,2.6583867,1.2542261,45.81921,3.0304091,1.5840369,46.494823,2.6961098,1.1534137,46.633503,2.1794126,.72870487,45.250092,2.5808764,1.3927017,56.346802,2.6690438,.4937796,35.538582,1.6437824,1.4373713,83.892387,8.1387596,1.8343565,37.708527,2.0011327,1.6972152,43.034775,2.3351717,1.4999741,46.383522,2.3642416,1.1097172,32.527931,1.181302,.89614904,60.170834,4.38375,1.8575001,42.898846,2.322439,.56086177,52.742222,1.88,.52888894
3,5,03may2015,73,Public tweets,social_media,tweet,.046884496,.014163512,.023302015,.068971157,.026200159,.03793297,.0047211703,.037442155,.029705979,.10087412,.17484692,.050203338,.15177862,.017295377,.055836022,.02468097,.065044641,.062006265,.030547375,.046393681,.00053755904,.016991539,.00032720983,43.947525,2.5335717,1.4032549,37.956161,2.2801206,2.0235472,44.192131,2.3611202,1.6413969,49.986443,2.9700327,.93317038,45.765194,2.3797753,1.2482892,50.018528,2.5239325,.60485137,34.904537,1.9179991,2.6186604,43.467197,4.6963162,3.0385323,34.419609,1.9619583,1.8862882,33.05592,1.5081078,1.7064381,44.84462,2.3082786,1.3144989,43.06184,2.1618085,1.2929823,46.857826,1.8791304,.45739132,47.8074,3.2018571,2.0324621,55.901428,2.1100001,0
4,5,04may2015,73,Public tweets,social_media,tweet,.052168939,.01451044,.018838784,.078024596,.027667079,.027667079,.014338831,.035065308,.035294119,.10706455,.19822672,.045323674,.13189055,.017084565,.048565164,.015215941,.053484604,.058098961,.0246544,.04288302,.0018495567,.0098388791,.0016970159,44.532616,2.6370196,1.5247523,51.591232,2.9962459,1.2544916,44.160473,2.6218064,1.9409196,49.603092,2.6162431,.78498948,47.105556,2.8660316,1.2437906,41.126907,1.9601228,1.0505246,32.378777,1.7652022,2.2506125,60.682869,4.2561402,1.7219925,42.477249,2.2484136,1.5322816,39.274143,2.0817394,1.8694913,57.348392,3.4569528,1.0909745,56.176159,4.4336505,1.4791641,54.245052,3.2140207,0,47.773876,2.6027908,1.3111821,21.497978,1.3150562,8.2925844
5,5,05may2015,73,Public tweets,social_media,tweet,.050492562,.013013547,.01849225,.057064403,.035058495,.02861679,.0089793475,.048878882,.043998804,.098382413,.12538552,.043712504,.10500631,.019923741,.11984175,.011699179,.046549458,.038559139,.018830603,.021654543,.0011321786,.008888253,.00042944704,44.401249,2.7246389,1.4929992,42.882668,2.4571707,1.6110001,39.886955,2.2517872,1.7649757,47.999371,2.4038672,.69443583,42.649876,2.3853502,1.3033226,41.182915,1.608034,.86435014,30.293388,3.1282887,3.3272398,69.82177,4.4788098,.66487211,35.87291,1.9399916,1.9794465,29.755333,1.2738373,1.7283868,51.686401,3.049309,1.013338,54.838799,4.2861962,1.3383173,42.023449,1.3158621,.28735632,35.122108,1.8289897,1.5694144,50.471817,2.9512122,1.5978788
6,5,06may2015,73,Public tweets,social_media,tweet,.046483964,.0056443149,.014087464,.067988336,.073018461,.025803693,.0070826043,.023681244,.045947522,.097080663,.12845093,.041640427,.098068029,.017259475,.047611274,.019226434,.046647232,.027047619,.0091661811,.014631681,.00091739552,.0077512148,.00041982508,47.217197,2.8026645,1.3515245,48.059692,2.6563106,1.4370177,48.306137,2.9251187,1.0915761,51.916195,2.9925356,.44179985,43.773426,2.5451109,1.1309125,47.962601,2.7344189,.82380635,34.773167,1.9826878,1.9877368,77.790108,5.1232429,.35999596,38.625244,1.9641451,1.9669017,46.062115,2.4121413,1.2798046,47.809814,2.6701782,.99932992,51.430595,3.6030021,1.5361317,43.547035,1.5912712,.50296611,37.530041,1.9688766,1.3647743,59.325001,3.9081481,.73962963
7,5,07may2015,73,Public tweets,social_media,tweet,.021282598,.0018614037,.010087408,.033760592,.18865038,.027980769,.001622551,.026284091,.027741916,.099677756,.10596411,.051452164,.073377192,.021136403,.063009746,.010602176,.02586198,.0140676,.0092390692,.0051435689,.0005909545,.015171263,.0031730344,44.390942,2.7369444,1.4549156,46.82489,2.5595443,1.2203093,44.033092,2.7080643,1.4665911,35.144615,1.800559,1.3394533,44.507465,2.2673483,1.094143,35.189835,1.0304667,.15919338,38.392002,1.9061319,1.2420362,59.532646,4.4548707,1.3123538,44.285969,2.3668337,1.2537802,40.112957,2.2522249,1.5290354,33.168453,1.4635592,1.3211188,56.123009,3.6131265,1.2450321,43.046341,1.8736935,.42637631,43.718372,2.234647,1.4475272,60.276871,6.2132254,3.4840364
8,5,08may2015,73,Public tweets,social_media,tweet,.028669402,.0018278029,.016220883,.038895369,.029458901,.026289783,.0051456476,.01706459,.021502746,.14036137,.13169771,.054513004,.10347728,.011318479,.06509202,.018590771,.041808732,.052168135,.037281618,.0083939936,.00072278135,.04533229,.0012259485,38.614243,2.455878,2.0816574,40.537785,2.4360611,1.9498835,34.179592,2.1894691,2.4438837,31.7822,1.6662511,2.4387572,39.02282,1.9996822,1.4335713,31.184757,.55535918,.13687585,32.418747,1.7453188,2.3206732,52.847336,2.9533153,.58589011,55.390396,3.3643355,1.1127783,28.948252,2.5303252,3.4571226,35.003418,2.8993037,3.5530057,42.856514,2.8560457,1.6957824,35.892231,1.5112308,2.1657307,24.565243,2.469964,4.3527741,35.246971,2.8400455,3.6591723
30,3,30mar2015,77,Conservative candidate tweets,social_media,tweet,.046810698,.0092592593,.038580246,.085905351,.027263375,.031378601,.0046296297,.033436213,.060185187, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31,3,31mar2015,77,Conservative candidate tweets,social_media,tweet,.12837493,.0091696382,.11767703,.057055525,.0061130924,.024961794,.0050942437,.012735609,.065206319, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,4,01apr2015,77,Conservative candidate tweets,social_media,tweet,.12730627,.0092250919,.11023986,.07610701,.010608856,.03782288,.00092250924,.019833948,.051199261, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,02apr2015,77,Conservative candidate tweets,social_media,tweet,.12897338,.031787071,.095361218,.13201521,.017642586,.050038021,.035741445,.051254753,.041977186, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,4,03apr2015,77,Conservative candidate tweets,social_media,tweet,.048780486,.028824834,.04767184,.06596452,.025498891,.025498891,.0094235037,.036031041,.059866961, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,4,04apr2015,77,Conservative candidate tweets,social_media,tweet,.049263872,.0056625144,.040203851,.054360136,.014156286,.019252548,.0028312572,.026047565,.10362401, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,4,05apr2015,77,Conservative candidate tweets,social_media,tweet,.060369316,.010653409,.03622159,.050426137,.025568182,.025568182,.0042613638,.022017045,.056818184, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,4,06apr2015,77,Conservative candidate tweets,social_media,tweet,.076160669,.0041731871,.093896717,.039645281,.0073030777,.024517475,.0041731871,.014084507,.057902973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,4,07apr2015,77,Conservative candidate tweets,social_media,tweet,.076041669,.032986112,.046875,.11180556,.0079861116,.028472222,.0027777778,.058333334,.039930556, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,4,08apr2015,77,Conservative candidate tweets,social_media,tweet,.063498922,.018142549,.031101512,.057451405,.010367171,.039308853,.0021598272,.025485961,.034557234, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9,4,09apr2015,77,Conservative candidate tweets,social_media,tweet,.039289054,.01028999,.041159961,.059869036,.013564078,.031337697,.0014031805,.015434986,.086061738, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10,4,10apr2015,77,Conservative candidate tweets,social_media,tweet,.057493858,.0078624077,.03194103,.077641279,.010810811,.022604423,.0019656019,.01916462,.053071253, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11,4,11apr2015,77,Conservative candidate tweets,social_media,tweet,.086578101,.0036646817,.024278516,.24278516,.0050389371,.016949153,.00091617042,.011910215,.073293634, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12,4,12apr2015,77,Conservative candidate tweets,social_media,tweet,.068022884,.010171646,.031786397,.18944691,.021614749,.02415766,.0063572791,.017800381,.13159567, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13,4,13apr2015,77,Conservative candidate tweets,social_media,tweet,.14554164,.010685335,.047531318,.092483416,.028002948,.029476788,.0055268975,.016212232,.057848193, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14,4,14apr2015,77,Conservative candidate tweets,social_media,tweet,.058475461,.010790115,.1040724,.054298643,.016011138,.02923773,.0017403411,.014966933,.13400626, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15,4,15apr2015,77,Conservative candidate tweets,social_media,tweet,.057002459,.016216217,.059950858,.057002459,.0098280096,.040294841,.0034398034,.028009828,.081081077, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16,4,16apr2015,77,Conservative candidate tweets,social_media,tweet,.072897874,.16420065,.036448937,.07398051,.0075784917,.031035727,.010465536,.012991699,.061349694, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17,4,17apr2015,77,Conservative candidate tweets,social_media,tweet,.091718264,.02747678,.21013932,.061919503,.010835913,.028250774,.003482972,.028250774,.051470589, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18,4,18apr2015,77,Conservative candidate tweets,social_media,tweet,.050880626,.0063600782,.069960862,.048434444,.015655577,.027886497,.006849315,.011741683,.049902152, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19,4,19apr2015,77,Conservative candidate tweets,social_media,tweet,.063253015,.0080321282,.085341364,.057730924,.0095381523,.025100403,.0090361442,.022088353,.047188755, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20,4,20apr2015,77,Conservative candidate tweets,social_media,tweet,.057582419,.012307692,.073846154,.07868132,.012747252,.036923077,.0043956046,.021098901,.058021978, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21,4,21apr2015,77,Conservative candidate tweets,social_media,tweet,.062561579,.01182266,.057635467,.076354682,.0054187193,.038916256,.0039408868,.019704433,.04137931, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22,4,22apr2015,77,Conservative candidate tweets,social_media,tweet,.060520094,.014184397,.073286049,.064302601,.013238771,.043026004,.0061465721,.017966904,.056737587, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23,4,23apr2015,77,Conservative candidate tweets,social_media,tweet,.096380286,.013519407,.048844308,.081116438,.014391626,.04928042,.0034888792,.014827737,.037505452, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24,4,24apr2015,77,Conservative candidate tweets,social_media,tweet,.072097756,.013849287,.042362526,.052545823,.0097759673,.036252547,.013441955,.01629328,.049694501, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25,4,25apr2015,77,Conservative candidate tweets,social_media,tweet,.049736969,.0014347202,.041606888,.068866573,.010999522,.030607365,.0033476804,.014347202,.045432806, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26,4,26apr2015,77,Conservative candidate tweets,social_media,tweet,.076116681,.0054694624,.046490427,.058796719,.0077484045,.026435735,.00091157702,.017775752,.11622607, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
27,4,27apr2015,77,Conservative candidate tweets,social_media,tweet,.079706825,.010077874,.070545122,.061383419,.026110856,.043060008,.0068712779,.018781492,.07283555, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28,4,28apr2015,77,Conservative candidate tweets,social_media,tweet,.099471405,.017299375,.068236426,.060067274,.0096107638,.054300819,.0076886113,.012974531,.06102835, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29,4,29apr2015,77,Conservative candidate tweets,social_media,tweet,.070952564,.032536261,.057624459,.0627205,.01999216,.042728342,.0047040377,.023520188,.044296354, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,4,30apr2015,77,Conservative candidate tweets,social_media,tweet,.09557426,.019006245,.071952216,.059190877,.01954928,.03801249,.0013575889,.036383383,.046158023, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,5,01may2015,77,Conservative candidate tweets,social_media,tweet,.061377872,.011273487,.043841336,.068058454,.014196242,.041336115,.0020876827,.014613778,.056367431, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,5,02may2015,77,Conservative candidate tweets,social_media,tweet,.055604983,.0057829181,.029804271,.06094306,.0097864773,.028024912,.0026690392,.0084519573,.039590746, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,5,03may2015,77,Conservative candidate tweets,social_media,tweet,.073438242,.01096805,.0252742,.059132092,.015736766,.021459227,.0028612304,.016690509,.037672866, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,5,04may2015,77,Conservative candidate tweets,social_media,tweet,.10329274,.0036084799,.041046459,.050067659,.0157871,.025259359,0,.011727559,.036535859, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,5,05may2015,77,Conservative candidate tweets,social_media,tweet,.070293881,.0043685464,.038919777,.061953932,.018665608,.032168388,.0015885624,.018665608,.044082604, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,5,06may2015,77,Conservative candidate tweets,social_media,tweet,.051218301,.0029835904,.032073595,.063898556,.030084535,.019641969,.00074589759,.016409747,.042516161, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,5,07may2015,77,Conservative candidate tweets,social_media,tweet,.034836702,.00015552099,.019595645,.034525663,.1029549,.01710731,.00062208396,.01399689,.025816485, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,3,30mar2015,78,Labour candidate tweets,social_media,tweet,.055188961,.0056988602,.027894421,.075584881,.020095982,.030293941,.0026994601,.029394122,.042591482, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31,3,31mar2015,78,Labour candidate tweets,social_media,tweet,.05936208,.010632014,.048139397,.09096279,.013290018,.036030713,.0026580035,.014766687,.051092736, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,4,01apr2015,78,Labour candidate tweets,social_media,tweet,.073982395,.0071507152,.056655664,.069581956,.017326733,.03960396,.0033003301,.013751375,.042629264, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,02apr2015,78,Labour candidate tweets,social_media,tweet,.055293791,.04323725,.045315966,.14952883,.036308203,.054739468,.023974501,.021202883,.046840355, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,4,03apr2015,78,Labour candidate tweets,social_media,tweet,.046027742,.03593947,.028058007,.069041617,.03184111,.031210592,.0040983604,.015762925,.04035309, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,4,04apr2015,78,Labour candidate tweets,social_media,tweet,.04222222,.011428571,.026031746,.068253972,.018095238,.03079365,.0025396824,.016825397,.093968257, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,4,05apr2015,78,Labour candidate tweets,social_media,tweet,.075000003,.0055555557,.031944446,.067592591,.018055556,.065740742,.0027777778,.021759259,.052777778, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,4,06apr2015,78,Labour candidate tweets,social_media,tweet,.065553747,.0040716613,.041530944,.074104235,.010179153,.029315962,.0032573289,.023615636,.046009772, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,4,07apr2015,78,Labour candidate tweets,social_media,tweet,.056893297,.016052879,.037063267,.14187913,.022190746,.037299339,.0018885741,.039423984,.030925401, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,4,08apr2015,78,Labour candidate tweets,social_media,tweet,.046701975,.012518055,.057534907,.084737599,.020462206,.031295136,.0016851227,.019258546,.042850263, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9,4,09apr2015,78,Labour candidate tweets,social_media,tweet,.034121376,.014623446,.027784549,.095296122,.054837923,.049719717,.0024372411,.014623446,.04216427, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10,4,10apr2015,78,Labour candidate tweets,social_media,tweet,.033126853,.0086183678,.025047131,.066792354,.030972259,.024777807,.0053864801,.015890116,.040398598, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
